Sample Count,4

Sample No.,1
Date & Time ,2026-06-09 15:48:53
Vopen (V) ,0.387
Ishort (A) ,0.007
Vmaxp (V),0.370
Imaxp (A),0.006
Pmax (W),0.002
V (V),I (A),P (W)
0.386,0,0
0.386,0,0
0.386,0,0
0.385,0,0
0.386,0.0002,0.0000772
0.386,0.0002,0.0000772
0.385,0.0002,0.000077
0.386,0.0002,0.0000772
0.385,0.0004,0.000154
0.386,0.0004,0.0001544
0.386,0.0004,0.0001544
0.386,0.0004,0.0001544
0.385,0.0006,0.000231
0.385,0.0006,0.000231
0.386,0.0006,0.0002316
0.386,0.0006,0.0002316
0.386,0.0006,0.0002316
0.386,0.0008,0.0003088
0.386,0.0008,0.0003088
0.386,0.0008,0.0003088
0.386,0.0008,0.0003088
0.386,0.001,0.000386
0.386,0.001,0.000386
0.386,0.001,0.000386
0.386,0.001,0.000386
0.385,0.0012,0.000462
0.385,0.0012,0.000462
0.385,0.0012,0.000462
0.386,0.0012,0.0004632
0.386,0.0014,0.0005404
0.385,0.0014,0.000539
0.386,0.0014,0.0005404
0.386,0.0014,0.0005404
0.386,0.0014,0.0005404
0.386,0.0016,0.0006176
0.386,0.0016,0.0006176
0.385,0.0016,0.000616
0.386,0.0016,0.0006176
0.385,0.0018,0.000693
0.386,0.0018,0.0006948
0.385,0.0018,0.000693
0.386,0.0018,0.0006948
0.385,0.002,0.00077
0.386,0.002,0.000772
0.386,0.002,0.000772
0.385,0.002,0.00077
0.386,0.002,0.000772
0.386,0.0022,0.0008492
0.385,0.0022,0.000847
0.386,0.0022,0.0008492
0.386,0.0022,0.0008492
0.385,0.0024,0.000924
0.385,0.0024,0.000924
0.385,0.0024,0.000924
0.386,0.0024,0.0009264
0.386,0.0026,0.0010036
0.386,0.0026,0.0010036
0.386,0.0026,0.0010036
0.386,0.0026,0.0010036
0.386,0.0028,0.0010808
0.386,0.0028,0.0010808
0.386,0.0028,0.0010808
0.386,0.0028,0.0010808
0.386,0.0028,0.0010808
0.386,0.003,0.001158
0.386,0.003,0.001158
0.385,0.003,0.001155
0.386,0.003,0.001158
0.386,0.0032,0.0012352
0.386,0.0032,0.0012352
0.385,0.0032,0.001232
0.386,0.0032,0.0012352
0.386,0.0034,0.0013124
0.385,0.0034,0.001309
0.386,0.0034,0.0013124
0.386,0.0034,0.0013124
0.385,0.0034,0.001309
0.386,0.0036,0.0013896
0.385,0.0036,0.001386
0.386,0.0036,0.0013896
0.385,0.0036,0.001386
0.386,0.0038,0.0014668
0.385,0.0038,0.001463
0.386,0.0038,0.0014668
0.386,0.0038,0.0014668
0.385,0.004,0.00154
0.386,0.004,0.001544
0.386,0.004,0.001544
0.385,0.004,0.00154
0.386,0.0042,0.0016212
0.386,0.0042,0.0016212
0.386,0.0042,0.0016212
0.385,0.0042,0.001617
0.385,0.0042,0.001617
0.386,0.0044,0.0016984
0.386,0.0044,0.0016984
0.386,0.0044,0.0016984
0.386,0.0044,0.0016984
0.386,0.0046,0.0017756
0.386,0.0046,0.0017756
0.386,0.0046,0.0017756
0.386,0.0046,0.0017756
0.386,0.0048,0.0018528
0.386,0.0048,0.0018528
0.385,0.0048,0.001848
0.385,0.0048,0.001848
0.385,0.0048,0.001848
0.386,0.005,0.00193
0.385,0.005,0.001925
0.383,0.005,0.001915
0.383,0.005,0.001915
0.383,0.0052,0.0019916
0.383,0.0052,0.0019916
0.382,0.0052,0.0019864
0.382,0.0052,0.0019864
0.381,0.0054,0.0020574
0.381,0.0054,0.0020574
0.381,0.0054,0.0020574
0.38,0.0054,0.002052
0.38,0.0056,0.002128
0.38,0.0056,0.002128
0.38,0.0056,0.002128
0.379,0.0056,0.0021224
0.379,0.0056,0.0021224
0.379,0.0058,0.0021982
0.378,0.0058,0.0021924
0.378,0.0058,0.0021924
0.378,0.0058,0.0021924
0.377,0.006,0.002262
0.377,0.006,0.002262
0.377,0.006,0.002262
0.377,0.006,0.002262
0.376,0.0062,0.0023312
0.375,0.0062,0.002325
0.374,0.0062,0.0023188
0.374,0.0062,0.0023188
0.375,0.0062,0.002325
0.374,0.0064,0.0023936
0.374,0.0064,0.0023936
0.373,0.0064,0.0023872
0.374,0.0064,0.0023936
0.372,0.0066,0.0024552
0.372,0.0066,0.0024552
0.371,0.0066,0.0024486
0.371,0.0066,0.0024486
0.371,0.0068,0.0025228
0.371,0.0068,0.0025228
0.37,0.0068,0.002516
0.37,0.0068,0.002516
0,0.007,0

Sample No.,2
Date & Time ,2026-06-09 15:50:13
Vopen (V) ,0.386
Ishort (A) ,0.007
Vmaxp (V),0.380
Imaxp (A),0.006
Pmax (W),0.002
V (V),I (A),P (W)
0.385,0,0
0.385,0,0
0.386,0,0
0.385,0,0
0.385,0.0002,0.000077
0.386,0.0002,0.0000772
0.385,0.0002,0.000077
0.385,0.0002,0.000077
0.386,0.0004,0.0001544
0.385,0.0004,0.000154
0.385,0.0004,0.000154
0.385,0.0004,0.000154
0.386,0.0006,0.0002316
0.386,0.0006,0.0002316
0.386,0.0006,0.0002316
0.385,0.0006,0.000231
0.385,0.0006,0.000231
0.385,0.0008,0.000308
0.385,0.0008,0.000308
0.385,0.0008,0.000308
0.385,0.0008,0.000308
0.385,0.001,0.000385
0.385,0.001,0.000385
0.385,0.001,0.000385
0.386,0.001,0.000386
0.386,0.0012,0.0004632
0.386,0.0012,0.0004632
0.385,0.0012,0.000462
0.385,0.0012,0.000462
0.385,0.0014,0.000539
0.386,0.0014,0.0005404
0.385,0.0014,0.000539
0.385,0.0014,0.000539
0.386,0.0014,0.0005404
0.385,0.0016,0.000616
0.385,0.0016,0.000616
0.386,0.0016,0.0006176
0.385,0.0016,0.000616
0.386,0.0018,0.0006948
0.385,0.0018,0.000693
0.386,0.0018,0.0006948
0.385,0.0018,0.000693
0.386,0.002,0.000772
0.385,0.002,0.00077
0.385,0.002,0.00077
0.386,0.002,0.000772
0.385,0.002,0.00077
0.386,0.0022,0.0008492
0.386,0.0022,0.0008492
0.385,0.0022,0.000847
0.385,0.0022,0.000847
0.385,0.0024,0.000924
0.386,0.0024,0.0009264
0.386,0.0024,0.0009264
0.385,0.0024,0.000924
0.385,0.0026,0.001001
0.385,0.0026,0.001001
0.385,0.0026,0.001001
0.385,0.0026,0.001001
0.385,0.0028,0.001078
0.385,0.0028,0.001078
0.385,0.0028,0.001078
0.385,0.0028,0.001078
0.385,0.0028,0.001078
0.385,0.003,0.001155
0.386,0.003,0.001158
0.386,0.003,0.001158
0.386,0.003,0.001158
0.385,0.0032,0.001232
0.385,0.0032,0.001232
0.386,0.0032,0.0012352
0.386,0.0032,0.0012352
0.385,0.0034,0.001309
0.386,0.0034,0.0013124
0.385,0.0034,0.001309
0.385,0.0034,0.001309
0.386,0.0034,0.0013124
0.385,0.0036,0.001386
0.386,0.0036,0.0013896
0.385,0.0036,0.001386
0.385,0.0036,0.001386
0.385,0.0038,0.001463
0.386,0.0038,0.0014668
0.385,0.0038,0.001463
0.385,0.0038,0.001463
0.386,0.004,0.001544
0.385,0.004,0.00154
0.385,0.004,0.00154
0.386,0.004,0.001544
0.385,0.0042,0.001617
0.385,0.0042,0.001617
0.386,0.0042,0.0016212
0.386,0.0042,0.0016212
0.386,0.0042,0.0016212
0.386,0.0044,0.0016984
0.385,0.0044,0.001694
0.385,0.0044,0.001694
0.386,0.0044,0.0016984
0.386,0.0046,0.0017756
0.386,0.0046,0.0017756
0.385,0.0046,0.001771
0.385,0.0046,0.001771
0.385,0.0048,0.001848
0.384,0.0048,0.0018432
0.384,0.0048,0.0018432
0.383,0.0048,0.0018384
0.385,0.0048,0.001848
0.386,0.005,0.00193
0.384,0.005,0.00192
0.383,0.005,0.001915
0.384,0.005,0.00192
0.383,0.0052,0.0019916
0.382,0.0052,0.0019864
0.382,0.0052,0.0019864
0.381,0.0052,0.0019812
0.38,0.0054,0.002052
0.379,0.0054,0.0020466
0.377,0.0054,0.0020358
0.377,0.0054,0.0020358
0.374,0.0056,0.0020944
0.372,0.0056,0.0020832
0.372,0.0056,0.0020832
0.372,0.0056,0.0020832
0.373,0.0056,0.0020888
0.375,0.0058,0.002175
0.379,0.0058,0.0021982
0.383,0.0058,0.0022214
0.386,0.0058,0.0022388
0.387,0.006,0.002322
0.387,0.006,0.002322
